,imdb_id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,release_month_num
72,tt2911668,2.2720439999999997,0,45895,Beyond the Reach,Michael Douglas|Jeremy Irvine|Hanna Mangan Lawrence|Ronny Cox|Martin Palmer,Jean-Baptiste Léonetti,desert|hunting,95,Thriller,Furthur Films,2015-04-17,81,5.5,2015,0.0,42223.381421712176,April,4
73,tt3332064,2.234573,150000000,128388320,Pan,Levi Miller|Garrett Hedlund|Hugh Jackman|Rooney Mara|Amanda Seyfried,Joe Wright,flying|magic|fairy tale|peter pan|mermaid,111,Adventure|Family|Fantasy,Warner Bros.|Moving Picture Company (MPC)|Berlanti Productions|RatPac-Dune Entertainment,2015-09-24,586,5.9,2015,137999939.28002673,118117202.42843091,September,9
74,tt3478232,2.165433,0,0,Mythica: The Darkspore,Melanie Stone|Kevin Sorbo|Adam Johnson|Jake Stormoen|Rocky Myers,Anne K. Black,sword|magic|sorcery|necromancer|woman director,108,Action|Adventure|Fantasy,Arrowstorm Entertainment,2015-06-24,27,5.1,2015,0.0,0.0,June,6
75,tt2582496,2.141506,0,0,Me and Earl and the Dying Girl,Thomas Mann|RJ Cyler|Olivia Cooke|Connie Britton|Nick Offerman,Alfonso Gomez-Rejon,tattoo|high school|leukemia|friends|parody,105,Comedy|Drama,Indian Paintbrush,2015-06-12,569,7.7,2015,0.0,0.0,June,6
76,tt2452042,2.140199,99000000,246233113,The Peanuts Movie,Noah Schnapp|Bill Melendez|Venus Schultheis|Hadley Belle Miller|Madisyn Shipman,Steve Martino,based on comic strip|family|3d|charlie brown|snoopy,88,Adventure|Animation|Comedy|Family,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,2015-11-05,414,6.4,2015,91079959.92481764,226534364.28487968,November,11
77,tt3322364,2.121884,35000000,48623572,Concussion,Will Smith|Bitsie Tulloch|Gugu Mbatha-Raw|Alec Baldwin|Matthew Willig,Peter Landesman,american football|biography|professional sports|sports injury|nfl,123,Drama,Village Roadshow Pictures|Scott Free Productions|LStar Capital|The Cantillon Company|The Shuman Company,2015-11-12,500,6.9,2015,32199985.832006235,44733666.55718672,November,11
78,tt3530002,2.096273,25000000,52395996,The Night Before,Joseph Gordon-Levitt|Seth Rogen|Anthony Mackie|Lizzy Caplan|Jillian Bell,Jonathan Levine,male friendship|new york city|drug|christmas eve|childhood friend,100,Comedy,Sony Pictures|Point Grey Pictures|Good Universe,2015-11-20,363,6.1,2015,22999989.88000445,48204295.11011016,November,11
79,tt3605418,2.0809349999999998,2500000,5214043,Knock Knock,Keanu Reeves|Lorenza Izzo|Ana de Armas|Aaron Burns|Colleen Camp,Eli Roth,female nudity|sex|disc jockey|infidelity|rain,99,Drama|Horror|Thriller,Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures,2015-06-26,473,4.8,2015,2299998.9880004455,4796917.449356322,June,6
80,tt2726560,2.070708,34000000,63013281,The Longest Ride,Scott Eastwood|Britt Robertson|Lolita Davidovich|Melissa Benoist|Jack Huston,"George Tillman, Jr.",based on novel|art student|cowboys|injury|bull riding,128,Romance|Drama,Fox 2000 Pictures|Temple Hill Entertainment,2015-04-09,711,7.3,2015,31279986.236806054,57972193.01223508,April,4
81,tt2510894,2.060162,80000000,466183544,Hotel Transylvania 2,Adam Sandler|Andy Samberg|Selena Gomez|Kevin James|Steve Buscemi,Genndy Tartakovsky,transylvania|hotel|witch|technology|magic,89,Animation|Comedy|Family,Columbia Pictures|Sony Pictures Animation,2015-09-21,919,6.8,2015,73599967.61601426,428888671.7689845,September,9
82,tt2279339,2.055572,17000000,24000000,Love the Coopers,Steve Martin|Diane Keaton|John Goodman|Alan Arkin|Olivia Wilde,Jessie Nelson,big family|family relationships|family|woman director|christmas,107,Family|Comedy,Imagine Entertainment|Groundswell Productions|CBS Films,2015-11-12,111,5.3,2015,15639993.118403027,22079990.28480428,November,11
83,tt3488710,2.049886,35000000,61181942,The Walk,Joseph Gordon-Levitt|Ben Kingsley|Charlotte Le Bon|Ben Schwartz|James Badge Dale,Robert Zemeckis,1970s|skyscraper|based on true story|tightrope|planning,123,Adventure|Drama|Thriller,TriStar Pictures|Sony Pictures Entertainment|ImageMovers,2015-09-30,706,6.8,2015,32199985.832006235,56287361.87356078,September,9
84,tt2401097,2.0266509999999998,11000000,1863315,Tracers,Marie Avgeropoulos|Taylor Lautner|Adam Rayner|Rafi Gavron|Sam Medina,Daniel Benmayor,chinese mafia|parkour|new york city|loan shark|young adult,94,Action|Crime|Drama,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films,2015-01-15,326,5.9,2015,10119995.54720196,1714249.04573042,January,1
85,tt1524930,2.000338,31000000,104384188,Vacation,Ed Helms|Christina Applegate|Skyler Gisondo|Steele Stebbins|Chris Hemsworth,John Francis Daley|Jonathan M. Goldstein,route 66|grand canyon|cow|vacation|road trip,99,Adventure|Comedy,New Line Cinema|BenderSpink|David Dobkin Productions,2015-07-28,846,6.1,2015,28519987.45120552,96033410.70529927,July,7
86,tt1029360,1.984529,35000000,95437994,Poltergeist,Sam Rockwell|Rosemarie DeWitt|Saxon Sharbino|Kyle Catlett|Kennedi Clements,Gil Kenan,poltergeist|haunted house|remake|duringcreditsstinger,93,Horror|Thriller,Ghost House Pictures|Vertigo Entertainment|Metro-Goldwyn-Mayer (MGM)|TSG Entertainment,2015-05-20,589,5.0,2015,32199985.832006235,87802915.84671703,May,5
87,tt1881002,1.9800389999999999,4000000,187112,Maggie,Arnold Schwarzenegger|Abigail Breslin|Joely Richardson|Laura Cayouette|J.D. Evermore,Henry Hobson,post-apocalyptic|dystopia|zombies,95,Horror,Lionsgate|Grindstone Entertainment Group|Silver Reel|Sly Predator|Matt Baer Films,2015-05-08,384,5.1,2015,3679998.380800712,172142.96425709574,May,5
88,tt3289728,1.9597650000000002,0,2000000,Equals,Kristen Stewart|Nicholas Hoult|Guy Pearce|Jacki Weaver|Bel Powley,Drake Doremus,illustrator|sex scene|near future|infected|emotions,101,Drama|Romance|Science Fiction,Scott Free Productions|Infinite Frameworks Studios|Freedom Media|Route One Entertainment,2015-09-04,135,5.6,2015,0.0,1839999.190400356,September,9
89,tt1014763,1.95632,50000000,3324330,Child 44,Tom Hardy|Gary Oldman|Noomi Rapace|Joel Kinnaman|Paddy Considine,Daniel Espinosa,murder|serial killer|military|chili|soviet union,137,Crime|Thriller,Summit Entertainment|Scott Free Productions|Worldview Entertainment,2015-03-15,341,5.9,2015,45999979.76000891,3058382.254311808,March,3
90,tt4178092,1.926739,5000000,58978653,The Gift,Jason Bateman|Rebecca Hall|Joel Edgerton|David Denman|Beau Knapp,Joel Edgerton,detective|stalker|gift|bully|psychological thriller,108,Thriller|Mystery,Blumhouse Productions|Blue-Tongue Films|STX Entertainment|Ahimsa Films,2015-07-30,631,6.6,2015,4599997.976000891,54260336.88545177,July,7
91,tt1528854,1.904898,50000000,240360392,Daddy's Home,Will Ferrell|Mark Wahlberg|Linda Cardellini|Thomas Haden Church|Hannibal Buress,Sean Anders,daddys home,96,Comedy,Paramount Pictures|Gary Sanchez Productions|Good Universe|Red Granite Pictures,2015-12-25,568,5.7,2015,45999979.76000891,221131463.3421561,December,12
93,tt3480796,1.872696,10000000,0,Vice,Ambyr Childers|Thomas Jane|Bryan Greenberg|Bruce Willis|Johnathon Schaech,Brian A Miller,artificial intelligence|android|self-awareness|mercenary|virtual reality,96,Thriller|Science Fiction|Action|Adventure,Grindstone Entertainment Group|K5 International|Emmett/Furla Films|Aperture Entertainment,2015-01-16,181,4.1,2015,9199995.952001782,0.0,January,1
94,tt1754656,1.865007,64000000,97571250,The Little Prince,Jeff Bridges|Rachel McAdams|Paul Rudd|Marion Cotillard|James Franco,Mark Osborne,philosophy|utopia|airplane|adventure|dystopia,92,Adventure|Animation|Fantasy,Onyx Films|Orange Studios|CityMation|On Entertainment|Zippcast Films,2015-07-29,423,7.5,2015,58879974.0928114,89765510.50317538,July,7
95,tt2974918,1.841779,0,233755553,Alvin and the Chipmunks: The Road Chip,Jason Lee|Justin Long|Bella Thorne|Matthew Gray Gubler|Jesse McCartney,Walt Becker,chipmunk|cgi|talking animal|aftercreditsstinger|duringcreditsstinger,92,Adventure|Animation|Comedy|Family,Regency Enterprises|Fox 2000 Pictures|Sunswept Entertainment|Bagdasarian Productions|TSG Entertainment,2015-12-17,278,5.7,2015,0.0,215055014.13579375,December,12
96,tt2910904,1.82313,11930000,18340000,The Dressmaker,Kate Winslet|Liam Hemsworth|Caroline Goodall|Judy Davis|Hayley Magnus,Jocelyn Moorhouse,based on novel|australia|dressmaker|hometown|woman director,118,Drama,Amazon Studios|Film Art Media|Apollo Media,2015-10-01,197,6.9,2015,10975595.170738123,16872792.575971268,October,10
97,tt1666801,1.758618,8500000,43528634,The DUFF,Mae Whitman|Robbie Amell|Bella Thorne|Bianca A. Santos|Skyler Samuels,Ari Sandel,high school|teenager|popularity|high school senior|teen comedy,100,Romance|Comedy,Wonderland Sound and Vision|CBS Films|Vast Entertainment,2015-02-20,753,6.8,2015,7819996.559201513,40046325.65961671,February,2
98,tt2752772,1.742286,10000000,52882018,Sinister 2,Shannyn Sossamon|James Ransone|Tate Ellington|Nicholas King|Lucas Jade Zumann,Ciaran Foy,haunted house|sequel|twins,97,Horror,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Entertainment One,2015-08-19,331,5.5,2015,9199995.952001782,48651435.15336853,August,8
99,tt3450650,1.73518,30000000,107597242,Paul Blart: Mall Cop 2,Kevin James|Raini Rodriguez|Eduardo Verástegui|Daniella Alonso|Neal McDonough,Andy Fickman,shopping mall|las vegas nevada|security guard,94,Action|Adventure|Comedy|Family,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Sony Pictures Home Entertainment|Sony Pictures Entertainment (SPE),2015-04-16,422,5.3,2015,27599987.856005345,98989419.0846556,April,4
100,tt4007502,1.7247119999999998,0,0,Frozen Fever,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Chris Williams,Chris Buck|Jennifer Lee,sister sister relationship|birthday|song|birthday party|flu,8,Adventure|Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,2015-03-09,475,7.0,2015,0.0,0.0,March,3
101,tt0462335,1.661789,0,0,High-Rise,Tom Hiddleston|Sienna Miller|Jeremy Irons|Luke Evans|Elisabeth Moss,Ben Wheatley,skyscraper|high rise,119,Action|Drama|Science Fiction,Ingenious Media|HanWay Films|Scope Pictures|Recorded Picture Company (RPC)|Northern Ireland Screen,2015-09-26,161,5.4,2015,0.0,0.0,September,9
102,tt3181822,1.6510779999999998,4000000,50163103,The Boy Next Door,Jennifer Lopez|Ryan Guzman|Ian Nelson|John Corbett|Kristin Chenoweth,Rob Cohen,male nudity|female nudity|sex|adultery|infidelity,91,Thriller,Universal Pictures|Nuyorican Productions|Blumhouse Productions|Smart Entertainment,2015-01-23,810,3.9,2015,3679998.380800712,46150034.45398484,January,1
103,tt3321300,1.646664,0,0,Spooks: The Greater Good,Peter Firth|Kit Harington|Jennifer Ehle|Lara Pulver|Elyes Gabel,Bharat Nalluri,corruption|terrorist|explosive|police|kidnapping,104,Thriller|Action,BBC Films|Isle of Man Film|Shine Pictures|Kudos Film and Television|Pinewood Pictures,2015-04-11,114,5.6,2015,0.0,0.0,April,4
104,tt1674771,1.532997,30000000,49263404,Entourage,Jeremy Piven|Adrian Grenier|Jerry Ferrara|Kevin Connolly|Kevin Dillon,Doug Ellin,friendship|hollywood|movie star|entourage,104,Comedy,Warner Bros.|Closest to the Hole Productions,2015-06-03,364,6.2,2015,27599987.856005345,45322311.73818284,June,6
105,tt0884732,1.5100959999999999,23000000,79799880,The Wedding Ringer,Kevin Hart|Josh Gad|Kaley Cuoco|Affion Crockett|Jorge Garcia,Jeremy Garelick,male friendship|impersonator|wedding|lying|best man,101,Comedy,Miramax Films|Screen Gems|LStar Capital,2015-01-16,446,6.5,2015,21159990.689604096,73415857.29702279,January,1
106,tt1727776,1.499614,15000000,14860766,Scouts Guide to the Zombie Apocalypse,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Christopher B. Landon,female nudity|shotgun|nudity|strip club|party,93,Comedy|Horror,Paramount Pictures|Oops Doughnuts Productions|Broken Road Productions|Brucks Entertainment,2015-10-23,288,6.2,2015,13799993.928002672,13671898.70436457,October,10
107,tt3567288,1.495112,5000000,98450062,The Visit,Olivia DeJonge|Ed Oxenbould|Kathryn Hahn|Benjamin Kanes|Deanna Dunagan,M. Night Shyamalan,rap|pennsylvania|brother sister relationship|farm|grandparents,94,Horror|Thriller,Blumhouse Productions|Blinding Edge Pictures,2015-09-10,729,5.9,2015,4599997.976000891,90574017.18743244,September,9
108,tt1355683,1.4832459999999998,53000000,99775678,Black Mass,Johnny Depp|Joel Edgerton|Benedict Cumberbatch|Dakota Johnson|Kevin Bacon,Scott Cooper,boston|based on true story|organized crime,122,Crime|Drama,Infinitum Nihil|Head Gear Films|Cross Creek Pictures|Free State Pictures|RatPac-Dune Entertainment,2015-09-04,848,6.3,2015,48759978.54560944,91793583.37082332,September,9
109,tt3276924,1.449072,8900000,50136,Heist,Jeffrey Dean Morgan|Robert De Niro|Kate Bosworth|Dave Bautista|Gina Carano,Scott Mann,casino|robbery|bus hijacking|heist,93,Crime|Action|Thriller,Emmett/Furla Films|Silver Plane Films|Mass Hysteria Entertainment|Tri Vision Pictures,2015-11-13,233,5.4,2015,8187996.397281585,46125.099704956134,November,11
110,tt3850590,1.448002,15000000,61548707,Krampus,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Michael Dougherty,fire|winter|santa claus|snow storm|christmas tree,98,Horror|Comedy|Fantasy,Universal Pictures|Legendary Pictures,2015-11-26,342,5.9,2015,13799993.928002672,56624785.52509438,November,11
111,tt2402101,1.443406,20000000,208588,Dark Places,Charlize Theron|Nicholas Hoult|Christina Hendricks|Chloë Grace Moretz|Tye Sheridan,Gilles Paquet-Brenner,prison|based on novel|brother sister relationship|satanism|witness,113,Drama|Mystery|Thriller,Denver and Delilah Productions|Mandalay Vision|Exclusive Media Group|Hugo Productions|Cuatro Plus Films,2015-03-31,322,5.7,2015,18399991.904003564,191900.8755636148,March,3
112,tt1781922,1.41239,5000000,54418872,No Escape,Owen Wilson|Lake Bell|Pierce Brosnan|Sterling Jerins|Spencer Garrett,John Erick Dowdle,coup|american|family|foreign,103,Action|Thriller,Bold Films|Living Films|Brothers Dowdle Productions,2015-08-26,519,6.7,2015,4599997.976000891,50065340.21125031,August,8
113,tt3850214,1.40805,700000,17986781,Dope,Shameik Moore|Kiersey Clemons|Tony Revolori|Zoë Kravitz|Chanel Iman,Rick Famuyiwa,california|hip-hop|harvard university|geek|coming of age,103,Crime|Drama|Comedy,Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment,2015-06-19,448,7.3,2015,643999.7166401247,16547831.238954255,June,6
114,tt3316948,1.3882510000000001,28000000,28208085,American Ultra,Jesse Eisenberg|Kristen Stewart|Topher Grace|Connie Britton|Walton Goggins,Nima Nourizadeh,memory loss|stoner|black ops,96,Comedy|Action,Concorde Filmverleih|Likely Story|FilmNation Entertainment|Circle of Confusion|The Bridge Finance Company,2015-08-19,695,5.9,2015,25759988.66560499,25951426.781372216,August,8
115,tt2404425,1.388032,11000000,61619773,Woman in Gold,Helen Mirren|Ryan Reynolds|Tatiana Maslany|Katie Holmes|Max Irons,Simon Curtis,nazis|art|stolen painting,120,Drama,BBC Films|Origin Pictures,2015-04-10,277,7.3,2015,10119995.54720196,56690166.21632687,April,4
116,tt3086386,1.38032,0,0,The Scorpion King: The Lost Throne,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Mike Elliott,magic|fantasy|steampunk|dragon,105,Action|Fantasy|Adventure,Universal Pictures,2015-01-09,22,4.5,2015,0.0,0.0,January,1
117,tt1850457,1.3766049999999999,30000000,105011053,Sisters,Tina Fey|Amy Poehler|John Leguizamo|Ike Barinholtz|Maya Rudolph,Jason Moore,sister sister relationship|childhood home,118,Comedy,Little Stranger,2015-12-18,399,5.9,2015,27599987.856005345,96610126.25154446,December,12
118,tt2436386,1.360926,12000000,32248241,Project Almanac,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Dean Israelite,time travel|time machine|teenager|found footage,106,Science Fiction|Thriller,Paramount Pictures|MTV Films|Platinum Dunes|Insurge Pictures,2015-01-30,637,6.3,2015,11039995.14240214,29668368.66591779,January,1
119,tt1727770,1.360827,0,5189646,Absolutely Anything,Simon Pegg|Kate Beckinsale|Rob Riggle|Sanjeev Bhaskar|Joanna Lumley,Terry Jones,london|alien|teacher|talking animal|super powers,85,Comedy|Science Fiction,Premiere Picture|Bill and Ben Productions|GFM films,2015-06-26,199,5.8,2015,0.0,4774472.219232224,June,6
120,tt2938956,1.3558219999999999,25000000,72629670,The Transporter Refueled,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatjana Pajković,Camille Delamarre,transporter|sequel|suspense|car|bank heist,96,Thriller|Action|Crime,EuropaCorp,2015-09-03,407,5.3,2015,22999989.88000445,66819266.99952252,September,9
121,tt2554274,1.345982,55000000,74679822,Crimson Peak,Mia Wasikowska|Jessica Chastain|Tom Hiddleston|Charlie Hunnam|Jim Beaver,Guillermo del Toro,haunted house|mining|murder|spitting blood|gothic,119,Mystery|Thriller|Fantasy|Horror|Drama,Legendary Pictures,2015-10-13,819,6.4,2015,50599977.7360098,68705406.00962135,October,10
122,tt1945084,1.342839,0,0,Everly,Salma Hayek|Hiroyuki Watanabe|Jennifer Blanc|Togo Igawa|Caroline Chikezie,Joe Lynch,assassin|mob boss,90,Thriller|Action,"Crime Scene Pictures|Radius-TWC|Anonymous Content|Vega, Baby!",2015-01-23,169,5.1,2015,0.0,0.0,January,1
123,tt2268016,1.338481,14800000,122413057,Magic Mike XXL,Channing Tatum|Matt Bomer|Joe Manganiello|Kevin Nash|Adam Rodríguez,Gregory Jacobs,male friendship|strip club|road trip|strip tease|strip,115,Comedy|Drama|Music,Warner Bros.|Iron Horse Entertainment (II),2015-07-01,501,6.3,2015,13615994.008962635,112619962.88721631,July,7
124,tt2473510,1.338322,10000000,78099553,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Gregory Plotkin,terror|supernatural|sequel|demon|found footage,88,Horror|Thriller,Paramount Pictures|Blumhouse Productions,2015-10-21,267,5.0,2015,9199995.952001782,71851557.14531486,October,10
125,tt3205376,1.329702,0,229094,Slow West,Michael Fassbender|Kodi Smit-McPhee|Ben Mendelsohn|Caren Pistorius|Rory McCann,John Maclean,fire|bounty hunter|shotgun|horseback riding|horse,84,Romance|Thriller|Western,The New Zealand Film Commission|Film4|See Saw Films|DMC Films,2015-04-16,229,6.6,2015,0.0,210766.38726278962,April,4
126,tt3203606,1.316239,15000000,8235661,Trumbo,Bryan Cranston|Diane Lane|Helen Mirren|Elle Fanning|Louis C.K.,Jay Roach,screenwriter|communist|biography|film history|hollywood,124,Drama,Groundswell Productions|Inimitable Pictures|ShivHans Pictures,2015-10-27,273,7.2,2015,13799993.928002672,7576804.786205893,October,10
127,tt1741273,1.315266,19500000,32189727,Secret in Their Eyes,Chiwetel Ejiofor|Nicole Kidman|Julia Roberts|Dean Norris|Lyndon Smith,Billy Ray,fbi|missing child,111,Crime|Drama|Mystery,Ingenious Media|Gran Via Productions|IM Global|Route One Films,2015-10-14,202,6.2,2015,17939992.106403474,29614535.80960425,October,10
128,tt2872462,1.29314,0,2500431,Mistress America,Greta Gerwig|Lola Kirke|Charlie Gillette|Dean Wareham|Heather Lind,Noah Baumbach,comedy,84,Comedy,RT Features,2015-08-14,132,6.4,2015,0.0,2300395.5078259767,August,8
129,tt2279373,1.291013,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Paul Tibbitt,ocean|sea|star|water|comedy,93,Family|Animation,Paramount Pictures|Nickelodeon Movies|Nickelodeon Animation Studios|United Plankton Pictures|Disruption Entertainment,2015-02-05,533,5.7,2015,68079970.04481319,286666383.30679137,February,2
